Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
_rtld_local;rtld.c;162;0.687457799911499;0-2;Single bit-flip
_dl_skip_args;rtld.c;84;1.2517101764678955;0-2;Single bit-flip
user_entry;../elf/dl-sysdep.c;89;0.746755838394165;0-2;Single bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9903528690338135;0-2;Single bit-flip
_dl_skip_args;rtld.c;84;0.9544703960418701;0-2;Single bit-flip
